Selected,pseudo_key,has_cons,num_sbs_accts,customer_sbs_spend,cust_lvl_supps,customer_sbs_tenure,PRODUCT_COLOR,segment,platinum,fee,core,redeemer,tenure_sq,freq_traveler,prem_freq_traveler,d_telesalesOB,d_telesalesIB,d_F2F,d_acq_miss,d_eng_acct,d_bus_serv,d_constr,d_misc_retail,d_real_estate,d_wholesale,d_health_serv,d_eat_drink,firm_miss,spend_freq,inactive_freq,high_spend_freq,summer_fun,num_cat,num_cat_sq,spnd_per_trans,trans_per_card,advert_B2B,pts_redeemed_new,imput_rev_cond_fill,gold,green
1,5,0,1,9145.64,0,116,GREEN,Long Tenure,0,1,1,0,13456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,10,100,82.393153153,111,0,0,1225968,0,1
1,9,0,1,270325.3,1,89,PLATINUM,Long Tenure,1,0,0,1,7921,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,4,0,9,81,3556.9118421,38,0,0,552578,0,0
1,11,1,1,6235.73,0,154,GOLD,Long Tenure,0,1,1,1,23716,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,5,25,296.93952381,21,0,20000,244146234.28,1,0
1,15,0,1,1783.08,1,101,GOLD,Long Tenure,0,0,0,0,10201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0.357600332,1,1,148.59,6,0,0,1068576,1,0
1,16,0,1,290.36,0,137,GOLD,Long Tenure,0,1,1,0,18769,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,10,0,0,2,4,96.786666667,3,0,0,256245746.08,1,0
1,18,0,1,114508.97,1,195,GOLD,Long Tenure,0,1,1,1,38025,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0,2,0,16,256,202.31266784,283,0,335416,417309,1,0
1,21,0,1,56333.42,1,96,PLATINUM,Long Tenure,1,1,1,1,9216,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,15,225,201.91189964,139.5,0.0249177666,36500,949438,0,0
1,22,1,1,10252.85,0,176,GOLD,Long Tenure,0,1,1,1,30976,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,0,9,81,162.74365079,63,0,121750,4018840,1,0
1,23,0,1,174270.96,2,204,GREEN,Long Tenure,0,1,1,1,41616,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,3,0,7,49,1383.1028571,42,0,236250,142098,0,1
1,24,1,1,832551.23,1,171,PLATINUM,Long Tenure,1,1,1,1,29241,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,10,0.0312149628,15,225,2385.5336103,174.5,0,1692136,966756,0,0
1,26,1,1,65860.99,1,190,GOLD,Long Tenure,0,1,1,1,36100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,6,36,531.13701613,62,0,0,240654387.02,1,0
1,27,1,1,44754.79,1,167,GOLD,Long Tenure,0,1,1,0,27889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,16,256,222.66064677,100.5,0.0025183116,0,235172615.61,1,0
1,28,1,1,1003327.71,29,93,PLATINUM,Long Tenure,1,1,0,1,8649,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0.3600764939,18,324,431.72448795,77.466666667,0.0203702269,1631000,19000000,0,0
1,33,1,1,145334.64,0,219,GOLD,Long Tenure,0,1,1,0,47961,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0.3333333333,10,100,1092.7416541,133,0.0016656093,0,12379604,1,0
1,35,1,1,8426.84,0,218,GREEN,Long Tenure,0,1,1,0,47524,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,0,0,6,36,168.5368,50,0,0,6127556,0,1
1,39,0,1,22014.2,0,132,PLATINUM,Long Tenure,1,1,1,1,17424,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,0,0,10,100,188.15555556,117,0,254200,3465739,0,0
1,40,1,1,97461.52,1,94,PLATINUM,Long Tenure,1,1,1,1,8836,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0.2195194182,13,169,583.60191617,83.5,0,325522,228717618.15,0,0
1,43,0,1,2105.22,0,218,GOLD,Long Tenure,0,1,0,0,47524,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2,0,0,5,25,63.794545455,33,0,0,244759646.67,1,0
1,47,0,1,28374.27,1,220,GREEN,Long Tenure,0,1,1,1,48400,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0.262484791,12,144,80.153305085,177,0,100000,417309,0,1
1,49,0,1,148003.58,1,152,GOLD,Long Tenure,0,1,1,1,23104,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11,0,1,0,10,100,1112.8088722,66.5,0,0,170001,1,0
1,50,1,1,36028.91,1,199,GOLD,Long Tenure,0,1,1,1,39601,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0.365241142,10,100,238.60205298,75.5,0,135778,4456868,1,0
1,53,0,1,151729.52,5,224,PLATINUM,Long Tenure,1,1,1,1,50176,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0.3682745791,17,289,194.52502564,130,0.0423989139,188400,1824212,0,0
1,57,1,1,30688.14,0,181,GOLD,Long Tenure,0,1,1,1,32761,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,13,169,170.48966667,180,0,104127,239143351.16,1,0
1,58,1,1,3656997.04,0,137,GREEN,Long Tenure,0,1,1,1,18769,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0.0902388676,6,36,54582.045373,67,0,3778763,6000000,0,1
1,59,0,1,0,0,217,GOLD,Long Tenure,0,1,0,0,47089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,252446861.08,1,0
1,61,0,1,564718.91,1,171,GOLD,Long Tenure,0,1,1,1,29241,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,11,0.5345436742,13,169,1700.9605723,166,0,239116,504118,1,0
1,62,0,1,1316572.85,3,137,PLATINUM,Long Tenure,1,1,1,1,18769,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0.4950079674,16,256,3076.1047897,107,0.0083324898,1300000,231728657.2,0,0
1,66,1,1,5435.49,1,240,GREEN,Long Tenure,0,1,1,1,57600,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,12,0,0,0,6,36,126.40674419,21.5,0,850000,391853,0,1
1,67,1,1,5953.76,0,166,GOLD,Long Tenure,0,1,1,0,27556,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,9,0,0,4,16,992.29333333,6,0,0,197193,1,0
1,68,0,1,6,0,408,GOLD,Long Tenure,0,1,1,0,166464,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,10,0,0,1,1,3,2,0,0,249738005.01,1,0
1,71,0,1,110628.61,1,106,PLATINUM,Long Tenure,1,1,1,1,11236,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0.1422611733,15,225,132.80745498,416.5,0,79000,2727124,0,0
1,72,1,1,152138.07,0,146,GOLD,Long Tenure,0,1,1,0,21316,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,13,169,840.5418232,181,0,0,983265,1,0
1,73,1,1,210416.94,4,96,PLATINUM,Long Tenure,1,1,1,1,9216,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0.7959382463,18,324,331.36525984,127,0.0178623619,400000,10205412,0,0
1,74,1,1,8764.66,0,138,PLATINUM,Long Tenure,1,1,1,1,19044,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,5,25,674.20461538,13,0,57773,238229116.05,0,0
1,75,1,1,39032.18,0,172,GOLD,Long Tenure,0,1,0,1,29584,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,0.0756488848,13,169,219.28191011,178,0,245466,253883078.68,1,0
1,76,1,1,47806.06,0,137,PLATINUM,Long Tenure,1,1,1,1,18769,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,0.0285204991,17,289,172.58505415,277,0,101296,2783410,0,0
1,81,1,1,0,2,278,GREEN,Long Tenure,0,1,1,0,77284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5047487,0,1
1,84,0,1,109036.57,0,177,GOLD,Long Tenure,0,1,1,1,31329,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2,4,2725.91425,40,0,69000,793465,1,0
1,86,1,1,24702.42,1,196,GREEN,Long Tenure,0,1,1,1,38416,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,6,36,705.78342857,17.5,0,0,238947283.02,0,1
1,88,0,1,29404.13,1,211,GOLD,Long Tenure,0,1,1,0,44521,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,9,81,300.04214286,49,0,0,241573489.86,1,0
1,90,1,2,16720.72,3,168,GOLD,Long Tenure,0,1,1,1,28224,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10,0,0,4,16,1520.0654545,2.2,0,580000,913773,1,0
1,92,1,1,5196227.73,3,93,PLATINUM,Long Tenure,1,1,1,1,8649,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,17,289,5227.5932897,248.5,0.0008742802,5847460,7974484,0,0
1,93,0,1,49833.83,0,177,GOLD,Long Tenure,0,1,1,1,31329,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,14,196,444.94491071,112,0,39655,541525,1,0
1,96,1,1,28165.41,0,167,GOLD,Long Tenure,0,1,1,0,27889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,17,289,95.800714286,294,0.0099614615,0,239860859.04,1,0
1,99,1,1,147161.59,2,90,GREEN,Long Tenure,0,1,1,1,8100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,2,0.689520461,15,225,398.81189702,123,0.020632125,202500,1497846,0,1
1,100,0,1,3748.44,0,203,GREEN,Long Tenure,0,1,1,0,41209,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,4,16,68.153454545,55,0,0,242845412.4,0,1
1,101,1,1,7699.76,0,231,GREEN,Long Tenure,0,1,1,1,53361,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,9,81,97.465316456,79,0,34804,225990,0,1
1,105,0,1,0,0,198,GOLD,Long Tenure,0,1,1,1,39204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,32498,258037371.45,1,0
1,106,1,1,293403.43,13,98,PLATINUM,Long Tenure,1,1,1,1,9604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,18,324,293.99141283,71.285714286,0.0077017694,200000,1499553,0,0
1,107,0,1,5241.87,0,171,GOLD,Long Tenure,0,1,1,0,29241,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,9,81,97.071666667,54,0,0,2500000,1,0
1,110,1,1,1226.95,0,212,GOLD,Long Tenure,0,1,1,0,44944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.9882631423,3,9,43.819642857,28,0,0,2803630,1,0
1,121,1,1,28539.61,1,219,GOLD,Long Tenure,0,1,1,1,47961,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,10,100,131.51894009,108.5,0.0061703072,115300,6178871,1,0
1,122,1,1,12908.49,0,117,GOLD,Long Tenure,0,1,1,0,13689,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0.2365971061,9,81,358.56916667,36,0,0,249378917.65,1,0
1,125,1,2,697417.56,0,81,PLATINUM,Long Tenure,1,1,0,1,6561,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,7,0,7,49,1845.02,189,0,2154000,548975,0,0
1,126,1,1,35881.66,0,187,GOLD,Long Tenure,0,1,1,0,34969,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0.350575281,15,225,216.15457831,166,0,0,242260057.76,1,0
1,128,1,1,225056.41,2,246,GREEN,Long Tenure,0,1,1,1,60516,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,4,0.3602460983,7,49,1859.9703306,40.333333333,0,296336,225990,0,1
1,133,1,1,681375.99,0,168,GOLD,Long Tenure,0,1,1,1,28224,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,0.4915355574,18,324,479.84224648,1420,0,1105000,2364,1,0
1,142,1,1,254445.56,2,228,GREEN,Long Tenure,0,1,1,1,51984,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,6,0.3309901943,16,256,604.38375297,140.33333333,0.0146722096,303908,10000,0,1
1,144,1,1,42187.07,0,151,GOLD,Long Tenure,0,1,1,0,22801,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0.8884615385,17,289,156.82925651,269,0.0107951936,0,400000,1,0
1,148,0,1,11062.54,0,203,GREEN,Long Tenure,0,1,1,0,41209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0.3449011673,9,81,162.68441176,68,0,0,751135,0,1
1,152,1,1,372556.63,3,105,PLATINUM,Long Tenure,1,1,1,1,11025,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10,0.4626261002,18,324,215.59990162,432,0.0042285345,409617,6726327,0,0
1,153,1,1,11646.8,0,154,GREEN,Long Tenure,0,1,1,1,23716,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,2.2001334223,12,144,40.023367698,291,0.1131594203,64386,241379377.78,0,1
1,157,1,1,372000.85,2,98,PLATINUM,Long Tenure,1,1,1,1,9604,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,5,0,11,121,2325.0053125,53.333333333,0,355356,1562834,0,0
1,160,0,1,23365.22,1,224,GREEN,Long Tenure,0,1,1,0,50176,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,8,64,144.22975309,81,0,0,3765568,0,1
1,163,0,1,0,0,88,PLATINUM,Long Tenure,1,1,0,0,7744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,5231000,0,0
1,166,0,1,112699.44,4,93,PLATINUM,Long Tenure,1,1,1,1,8649,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,0,0,17,289,150.86939759,149.4,0.0103447409,269800,234934719.97,0,0
1,168,0,1,114673.87,0,106,GOLD,Long Tenure,0,0,1,1,11236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.1808194391,18,324,152.69490013,751,0.0331440557,137437,3315402,1,0
1,173,1,1,54678.4,0,84,PLATINUM,Long Tenure,1,1,1,1,7056,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,11,0,1,0,4,16,854.35,64,0,338717,600000,0,0
1,174,1,1,3203.22,0,133,GOLD,Long Tenure,0,1,1,1,17689,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,10,0,0,3,9,800.805,4,0,0,364133,1,0
1,177,1,1,0,0,476,GREEN,Long Tenure,0,1,1,0,226576,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,256656518.78,0,1
1,180,1,1,4380.3,0,139,PLATINUM,Long Tenure,1,1,1,1,19321,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,0,6,36,53.418292683,82,0,60302,2500,0,0
1,181,0,1,92593.05,1,138,PLATINUM,Long Tenure,1,1,1,1,19044,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0.2643453591,10,100,106.92038106,433,0.0004808771,189000,1991221,0,0
1,182,0,1,14899.4,1,94,GOLD,Long Tenure,0,0,1,0,8836,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0.3766897532,11,121,56.224150943,132.5,0,0,4815060,1,0
1,186,0,1,94813.32,0,159,GOLD,Long Tenure,0,1,1,1,25281,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,7,49,2633.7033333,36,0,270000,1317373,1,0
1,187,1,1,42333.83,1,198,GOLD,Long Tenure,0,1,1,0,39204,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,12,144,465.20692308,45.5,0.4516034291,0,10020984,1,0
1,188,1,1,516864,0,194,GOLD,Long Tenure,0,1,1,1,37636,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,17,289,676.52356021,764,0.7459545707,809000,154219,1,0
1,193,1,1,17949.32,0,172,GOLD,Long Tenure,0,1,1,1,29584,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11,1,0,0,9,81,390.2026087,46,0,13674,1473721,1,0
1,195,0,1,18228.97,2,341,GREEN,Long Tenure,0,1,1,0,116281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,6,36,164.22495495,37,0.8354210887,0,232032829.9,0,1
1,197,0,1,367917.66,3,250,GREEN,Long Tenure,0,1,1,0,62500,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,7,0.6641538028,17,289,1352.6384559,68,0.0057855433,0,237075892.41,0,1
1,201,1,1,2152786.01,3,138,PLATINUM,Long Tenure,1,1,1,1,19044,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,7,0.765156989,14,196,4084.9829412,131.75,0.9856287972,3402928,10354759,0,0
1,202,1,1,11453.19,0,108,GOLD,Long Tenure,0,0,0,0,11664,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,7,0,0,4,16,818.085,14,0,0,265062199.3,1,0
1,203,1,1,0,0,96,GOLD,Long Tenure,0,0,0,1,9216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1671682,1,0
1,206,1,1,1964.34,0,177,GOLD,Long Tenure,0,1,1,0,31329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0.7251203458,4,16,70.155,28,0,0,235444457.47,1,0
1,211,0,1,6802.24,0,104,GOLD,Long Tenure,0,1,1,0,10816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,9,0,0,2,4,618.38545455,11,0,0,1012731,1,0
1,216,1,1,15993.83,2,183,GREEN,Long Tenure,0,1,1,1,33489,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,0,0,14,196,114.24164286,46.666666667,0.0100991044,174719,417309,0,1
1,220,1,1,138895.43,6,301,GREEN,Long Tenure,0,1,1,1,90601,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,18,324,290.57621339,68.285714286,0.0075139611,240975,1953854,0,1
1,221,0,1,0,0,182,GOLD,Long Tenure,0,1,1,0,33124,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,496906,1,0
1,222,1,1,7910.05,0,90,GOLD,Long Tenure,0,1,1,1,8100,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,7,0,0.3789534215,10,100,121.69307692,65,0,0,154219,1,0
1,228,1,1,28068.22,1,165,GOLD,Long Tenure,0,1,1,1,27225,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,14,196,100.96482014,139,0.2415905456,0,2839025,1,0
1,231,1,1,1989974.06,1,87,PLATINUM,Long Tenure,1,1,0,1,7569,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7714028505,12,144,1013.2250815,982,0,1746214,12000,0,0
1,232,0,1,272882.86,2,133,PLATINUM,Long Tenure,1,1,0,1,17689,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0.6198880188,9,81,2526.6931481,36,0,333397,351184,0,0
1,233,0,1,492001.42,2,108,PLATINUM,Long Tenure,1,0,0,1,11664,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,11,0,15,225,2075.9553586,79,0,0,2271638,0,0
1,236,1,1,44419.6,0,95,GOLD,Long Tenure,0,1,1,0,9025,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0.9449704613,12,144,226.63061224,196,0.1480364204,0,43514390,1,0
1,237,1,1,1717.8,0,132,GOLD,Long Tenure,0,1,1,1,17424,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,10,0,0,1,1,858.9,2,0,0,214012,1,0
1,239,0,1,18870.35,0,135,GREEN,Long Tenure,0,1,1,0,18225,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,12,144,148.58543307,127,0,0,243194865.28,0,1
1,243,1,1,19442.34,0,160,GOLD,Long Tenure,0,1,1,1,25600,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,9,81,71.479191176,272,0.0024504608,0,241290086.71,1,0
1,245,1,1,12564.35,0,180,GOLD,Long Tenure,0,0,1,1,32400,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0.1161308517,12,144,97.398062016,129,0,7150,256985903.5,1,0
1,247,0,1,10748.95,0,134,GOLD,Long Tenure,0,1,1,0,17956,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,0,0,10,100,107.4895,100,0,0,2640433,1,0
1,248,0,1,390653.69,1,98,PLATINUM,Long Tenure,1,1,1,1,9604,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,3,0.1878326619,16,256,731.56121723,267,0.0021115172,0,313611,0,0
1,251,1,1,83538.28,1,251,GREEN,Long Tenure,0,1,1,0,63001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,11,121,739.27681416,56.5,0.1209029418,0,240044385.4,0,1
1,252,0,1,10185.79,0,224,GREEN,Long Tenure,0,1,1,1,50176,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,1,0,0,6,36,268.04710526,38,0.1253713055,0,254284256.75,0,1
1,253,0,1,537847.59,16,100,PLATINUM,Long Tenure,1,1,1,1,10000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6157863464,18,324,341.27385152,92.705882353,0.0233176129,108000,6999480,0,0
1,255,0,1,160822.22,3,99,PLATINUM,Long Tenure,1,1,1,1,9801,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0,2,0,18,324,413.42473008,97.25,0.0123039584,0,1635,0,0
1,257,0,1,279334.94,2,171,PLATINUM,Long Tenure,1,1,1,1,29241,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,9,0,10,100,767.40368132,121.33333333,0.0005033903,1080000,3197261,0,0
1,258,0,1,16353.46,1,176,GOLD,Long Tenure,0,1,0,0,30976,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,4,0,0,11,121,628.97923077,13,0,0,253094215.91,1,0
1,264,1,1,78243.97,1,171,GOLD,Long Tenure,0,1,1,1,29241,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,0,0.4917169405,17,289,201.14131105,194.5,0.0035704702,105000,758697,1,0
1,265,1,1,2201.77,0,126,PLATINUM,Long Tenure,1,0,1,1,15876,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,7,0,0,1,1,244.64111111,9,0,548760,273878302.72,0,0
1,266,0,1,35.19,0,175,GREEN,Long Tenure,0,1,1,0,30625,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,11,0,0,1,1,35.19,1,0,0,732665,0,1
1,269,1,1,1145716.32,2,77,PLATINUM,Long Tenure,1,1,1,1,5929,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,1,13,169,5786.4460606,66,0.0695567229,950000,233960950.58,0,0
1,271,1,1,22611.73,2,188,GOLD,Long Tenure,0,1,1,0,35344,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,0,0,7,49,188.43108333,40,0,0,20484666,1,0
1,272,1,1,11095.72,0,105,GREEN,Long Tenure,0,1,1,1,11025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,64,42.512337165,261,0,0,265501,0,1
1,275,0,1,168339.93,0,121,GOLD,Long Tenure,0,1,1,0,14641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,4,0.2874985294,15,225,707.31063025,238,0,0,11112915,1,0
1,276,1,1,45087.58,0,184,GOLD,Long Tenure,0,1,1,1,33856,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,2,0,0,10,100,850.7090566,53,0,88215,242581090.99,1,0
1,279,0,1,354411.81,0,86,PLATINUM,Long Tenure,1,1,1,1,7396,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,8,0,8,64,3982.1551685,89,0.2683960819,500000,9874934,0,0
1,286,0,1,1548.91,1,240,GREEN,Long Tenure,0,1,1,0,57600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,27.173859649,28.5,0,0,197193,0,1
1,288,0,1,8611.51,1,202,GOLD,Long Tenure,0,1,1,0,40804,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,10,100,62.857737226,68.5,0,0,242797138.15,1,0
1,291,1,1,254.44,0,196,GOLD,Long Tenure,0,1,1,0,38416,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,10,0,0,2,4,127.22,2,0,0,251495370.1,1,0
1,292,1,1,32848.53,0,230,GREEN,Long Tenure,0,1,1,1,52900,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,8,64,586.58089286,56,0,148886,663679,0,1
1,293,1,1,16987.09,1,177,GOLD,Long Tenure,0,1,1,1,31329,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0.3333455925,17,289,87.562319588,97,0.0467305992,100200,369864,1,0
1,294,1,1,6976.5,0,183,GOLD,Long Tenure,0,1,1,1,33489,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,5,25,122.39473684,57,0,27000,5277518,1,0
1,297,1,1,58351.3,1,89,GOLD,Long Tenure,0,1,1,0,7921,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,169,105.32725632,277,0,0,257907,1,0
1,300,0,1,34245.15,5,242,GREEN,Long Tenure,0,1,1,0,58564,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,1,15,225,144.4943038,39.5,0,0,1298897,0,1
1,302,0,1,20999.29,1,184,GOLD,Long Tenure,0,1,1,0,33856,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,1,0.4650464379,12,144,140.93483221,74.5,0,0,246758802.82,1,0
1,305,1,1,0,0,107,PLATINUM,Long Tenure,1,0,0,1,11449,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1226127,0,0
1,307,1,1,242336.69,1,81,PLATINUM,Long Tenure,1,1,0,1,6561,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,6,0,12,144,1682.8936806,72,0.000079228,105882,1230960,0,0
1,309,1,1,4783.04,0,177,GREEN,Long Tenure,0,1,1,0,31329,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,10,100,49.309690722,97,0,0,239893243.29,0,1
1,314,0,1,63270.28,1,136,GOLD,Long Tenure,0,1,1,1,18496,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,0,0.1704847783,16,256,209.50423841,151,0.0152029944,0,417309,1,0
1,315,0,1,0,0,198,GOLD,Long Tenure,0,1,1,0,39204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,254472932.6,1,0
