Selected,pseudo_key,has_cons,num_sbs_accts,customer_sbs_spend,cust_lvl_supps,customer_sbs_tenure,PRODUCT_COLOR,segment,platinum,fee,core,redeemer,tenure_sq,freq_traveler,prem_freq_traveler,d_telesalesOB,d_telesalesIB,d_F2F,d_acq_miss,d_eng_acct,d_bus_serv,d_constr,d_misc_retail,d_real_estate,d_wholesale,d_health_serv,d_eat_drink,firm_miss,spend_freq,inactive_freq,high_spend_freq,summer_fun,num_cat,num_cat_sq,spnd_per_trans,trans_per_card,advert_B2B,pts_redeemed_new,imput_rev_cond_fill,gold,green
1,6169,0,1,13561.87,0,63,GREEN,Short Tenure,0,1,1,1,3969,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0.8047243956,7,49,423.8084375,32,0,50000,12699673,0,1
1,6170,1,1,0,1,40,GOLD,Short Tenure,0,0,0,1,1600,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,9000,471476,1,0
1,6175,1,1,59944.7,1,40,GREEN,Short Tenure,0,1,1,1,1600,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,0,0,15,225,82.911065007,361.5,0.0306083607,0,257084210.58,0,1
1,6214,0,1,420062.87,19,37,PLATINUM,Short Tenure,1,1,1,0,1369,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0377297211,18,324,66.708411942,314.85,0.1186524113,0,19536009,0,0
1,6219,1,1,51044.54,2,46,GOLD,Short Tenure,0,1,1,1,2116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,6,0,0,3,9,1501.31,11.333333333,0,0,250000,1,0
1,6261,0,1,24130.98,0,58,GREEN,Short Tenure,0,1,1,0,3364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0.1238341627,14,196,127.67714286,189,0.0036687781,0,245680630.38,0,1
1,6288,0,1,317985.49,2,33,GREEN,Short Tenure,0,1,1,1,1089,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,9,0.4721991081,19,361,197.38391682,537,0.0000530981,1024654,5000000,0,1
1,6289,1,1,32648.19,0,64,GOLD,Short Tenure,0,1,1,1,4096,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,14,196,69.169894068,472,0,40000,351184,1,0
1,6324,1,1,215115.55,6,47,PLATINUM,Short Tenure,1,1,1,1,2209,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2,0.5,18,324,372.17223183,82.571428571,0.3599661216,0,8975395,0,0
1,6349,0,1,2610854.09,17,42,PLATINUM,Short Tenure,1,1,1,0,1764,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,10,0,17,289,1586.1810996,91.444444444,0,0,1907996,0,0
